,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
59,2.96854829788208,0.01033473014831543,0.8640052643123493,0.8648278166723933,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 50}",88,0.8647803915117618,0.8646870115982561,0.8634643855897352,0.8650982972772888,0.8637709772951628,0.8646981411416351,0.4233163337969492,0.0004915496531673635,0.0005622292959675209,0.0001913126322757581
60,0.17285625139872232,0.005726734797159831,0.8646084667690282,0.8646084665654693,0.001,"(100,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.005376815782977167,0.00022680565599312607,1.049998865802711e-05,5.249706435245029e-06
61,0.2845464547475179,0.005729834238688151,0.86471813994297,0.86482781216194,0.001,"(100,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 5}",39,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650160401414823,0.8649226719315565,0.8648626418818884,0.021382722231683804,0.00013413827513286702,0.00014461406007142878,0.00016970328908241325
62,0.44925157229105633,0.006101290384928386,0.8646633033559992,0.864855231207209,0.001,"(100,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 10}",45,0.8644513900312552,0.8646870115982561,0.8646158907715085,0.8650160401414823,0.8649226719315565,0.8648626418818884,0.04678732595961176,3.3574061831727795e-05,0.00019529676243216384,0.00013442751240918648
63,0.6831590334574381,0.006722688674926758,0.8641149374862909,0.864992333199233,0.001,"(100,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 15}",81,0.8629708833689752,0.8647692687340627,0.8649448922520151,0.865591840092128,0.8644290885159592,0.8646158907715085,0.08206292832787228,0.0001637992899530981,0.000835957400910053,0.0004285149439795719
64,0.8761359055836996,0.006588379542032878,0.8647729765299408,0.8646907191908225,0.001,"(100,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 20}",27,0.8652738937325218,0.8636999259685778,0.8639578878104951,0.865591840092128,0.8650871997367555,0.8647803915117618,0.05623806085744527,0.00019417133970817222,0.0005813958062704938,0.0007749690774816427
65,1.1344920794169109,0.00692137082417806,0.8640052643123493,0.8637310503511864,0.001,"(100,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 25}",88,0.8646158907715085,0.8646047544624497,0.8623128804079618,0.861725754709221,0.8650871997367555,0.8648626418818884,0.11773084143140035,0.00016751721376540284,0.0012121140404149939,0.0014218613244711385
66,1.282671372095744,0.007284323374430339,0.863456898442641,0.8649374770668824,0.001,"(100,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 30}",105,0.8646158907715085,0.8646047544624497,0.8644513900312552,0.8649337830056757,0.8613030602171767,0.8652738937325218,0.0577193535929588,0.0003027061239976691,0.001524348490100647,0.0002731874512178149
67,1.5935153166453044,0.007848660151163736,0.8633472252686992,0.8640874889187748,0.001,"(100,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 35}",109,0.8669189011350551,0.865427325820515,0.8575423589406153,0.8616434975734145,0.8655807831523528,0.8651916433623952,0.2306244617701645,0.00045236511622413544,0.004141019303188609,0.0017308392622104127
68,2.0989824136098227,0.008295933405558268,0.8649374862908532,0.8648552334624355,0.001,"(100,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 40}",12,0.8651093929922684,0.8647692687340627,0.8646158907715085,0.8650160401414823,0.8650871997367555,0.8647803915117618,0.4910216211737973,0.0004482910237805044,0.00022759213638905506,0.0001137981255424223
69,3.0276591777801514,0.009999831517537435,0.8638407545514367,0.8649374951086953,0.001,"(100,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 50}",95,0.8646158907715085,0.8646047544624497,0.8642868892910018,0.865591840092128,0.8626192826587693,0.8646158907715085,0.6393769743716016,0.0004016088289141956,0.0008740225360727422,0.0004627141106935796
70,0.15097697575887045,0.0031479994455973306,0.8646084667690282,0.8646084665654693,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.006166978375960101,0.0001358856693245392,1.049998865802711e-05,5.249706435245029e-06
71,0.24820502599080405,0.0032399495442708335,0.8646084667690282,0.8645536329853849,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8644513900312552,0.017820474560583104,9.813356857667771e-05,1.049998865802711e-05,7.229668619363888e-05
72,0.419330358505249,0.0037124951680501304,0.8647729765299408,0.864855231207209,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",27,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650982972772888,0.8650871997367555,0.8648626418818884,0.012778440646143427,5.803010043425974e-05,0.0002221710844361306,0.00020155613956454336
73,0.6377231280008951,0.004372119903564453,0.8644987935950866,0.8647729808370824,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",73,0.8647803915117618,0.8647692687340627,0.8641223885507485,0.8649337830056757,0.8645936163211583,0.8646158907715085,0.056326670123324825,0.0002855766952107005,0.0002768757994938099,0.00012980550301015475
74,0.8178089459737142,0.004587570826212565,0.8647729765299408,0.8647455595365868,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",27,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8649337830056757,0.8650871997367555,0.8646981411416351,0.06065652018024665,0.0002023373077156143,0.0002221710844361306,0.00013844691810511705
75,1.1074806054433186,0.005007028579711914,0.8651568326387366,0.8651019778071357,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",3,0.8651093929922684,0.8648515258698692,0.8646158907715085,0.8646870115982561,0.8657453109575518,0.8657673959532818,0.10445716069572437,8.988496373218903e-05,0.0004622962774828013,0.00047529094128856284
76,1.3754132588704426,0.0051050980885823565,0.8650471594647949,0.8647181427465446,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",7,0.8656028952130285,0.8644402401908365,0.8646158907715085,0.8650982972772888,0.8649226719315565,0.8646158907715085,0.22038514906409437,0.00027838949129380266,0.0004124550436276937,0.0002782102107599091
77,1.7249003251393635,0.005408684412638347,0.8635117350296118,0.8644988084262067,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",104,0.8644513900312552,0.8646870115982561,0.8646158907715085,0.8648515258698692,0.8614675880223758,0.8639578878104951,0.39372340383548904,0.00033749193913644655,0.001446870808661561,0.0003883405470868416
78,2.306126674016317,0.006570021311442058,0.8646084667690282,0.8646084665654693,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.4796066505732155,0.00035613257789222035,1.049998865802711e-05,5.249706435245029e-06
79,2.6845995585123696,0.006605704625447591,0.863456898442641,0.8637858997178571,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 50}",105,0.8631353841092285,0.8618080118450275,0.8646158907715085,0.8650982972772888,0.8626192826587693,0.8644513900312552,0.3742038238020432,0.00046811075459794076,0.0008462145646233567,0.0014232949037023494
80,0.21429173151652017,0.0062712828318278,0.8646084667690282,0.8646084665654693,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.004429335897955418,0.0001278727450198853,1.049998865802711e-05,5.249706435245029e-06
81,0.3354174296061198,0.006537834803263347,0.8646084667690282,0.8647455617918135,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650160401414823,0.8645936163211583,0.8646158907715085,0.03539907314425491,0.0004176614615114956,1.049998865802711e-05,0.00019131110365846343
82,0.47022445996602374,0.006450255711873372,0.8648278131169116,0.86482781892762,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",21,0.8647803915117618,0.8647692687340627,0.8646158907715085,0.8650982972772888,0.8650871997367555,0.8646158907715085,0.03241254216254143,8.704734554262161e-05,0.0001953087425853786,0.0002012462887094669
83,0.6985716025034586,0.007912238438924154,0.8646633033559992,0.864800395371898,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",45,0.8646158907715085,0.8646047544624497,0.8642868892910018,0.8650160401414823,0.8650871997367555,0.8647803915117618,0.07521461388558646,0.0014121195764467838,0.00032843661442104343,0.000168501420883394
84,0.8610726197560629,0.007417758305867513,0.8647729765299408,0.8648004021375778,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",27,0.8649448922520151,0.8648515258698692,0.8646158907715085,0.8650160401414823,0.8647581441263573,0.8645336404013818,0.06090795737248397,9.970084846014566e-05,0.00013472676164097536,0.0002002292091825474
85,1.1626639366149902,0.0064504146575927734,0.8649374862908532,0.8649100692977467,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",12,0.8651093929922684,0.8648515258698692,0.8646158907715085,0.8650160401414823,0.8650871997367555,0.8648626418818884,0.13568897584297782,0.00014702406015300662,0.00022759213638905506,7.50699949928094e-05
86,1.6899220148722331,0.008195082346598307,0.8631827155077868,0.864389152542171,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",116,0.8637933870702418,0.8645224973266431,0.8639578878104951,0.865427325820515,0.861796643632774,0.8632176344793552,0.059557701435434124,0.0002802176294069717,0.0009823186508998954,0.0009070169345933019
87,1.9598318735758464,0.00892790158589681,0.8640052643123493,0.864690728211729,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",88,0.8624773811482151,0.8645224973266431,0.8646158907715085,0.8650982972772888,0.8649226719315565,0.8644513900312552,0.3102755030022961,0.0005000709570264234,0.001087655663849227,0.00028965320559283834
88,2.2602372964223227,0.008846362431844076,0.8638955911384075,0.8646907237012758,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",94,0.8647803915117618,0.8646870115982561,0.8646158907715085,0.8647692687340627,0.8622902270483712,0.8646158907715085,0.3084563327974951,0.0001855436160503917,0.0011370555330391403,6.267128332786183e-05
89,2.9802043437957764,0.008879979451497396,0.8640601008993201,0.8647181495122244,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 50}",83,0.8651093929922684,0.8646870115982561,0.8636288863299885,0.8650982972772888,0.8634419216847647,0.8643691396611285,0.43485960193192874,0.00021787339179935307,0.0007459075241632642,0.00029849051862761936
90,0.17554855346679688,0.005732059478759766,0.8646084667690282,0.8646084665654693,0.0001,"(100,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.008082599534021535,0.0002346141387795872,1.049998865802711e-05,5.249706435245029e-06
91,0.2866517702738444,0.005649646123250325,0.86471813994297,0.86482781216194,0.0001,"(100,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 5}",39,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650160401414823,0.8649226719315565,0.8648626418818884,0.01709702562323936,0.00022182636232077473,0.00014461406007142878,0.00016970328908241325
92,0.4444867769877116,0.005988279978434245,0.8646633033559992,0.864855231207209,0.0001,"(100,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 10}",45,0.8644513900312552,0.8646870115982561,0.8646158907715085,0.8650160401414823,0.8649226719315565,0.8648626418818884,0.05126112088449383,0.00011024538574930647,0.00019529676243216384,0.00013442751240918648
93,0.6786890824635824,0.006116628646850586,0.8639504277253783,0.86482781892762,0.0001,"(100,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 15}",91,0.8624773811482151,0.864193468783417,0.8649448922520151,0.8656740972279345,0.8644290885159592,0.8646158907715085,0.08014556430551341,2.883649470217338e-05,0.0010627151008943806,0.0006227628254765235
94,0.8668647607167562,0.006887912750244141,0.8647729765299408,0.8647729763266291,0.0001,"(100,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 20}",27,0.8651093929922684,0.8642757259192235,0.8641223885507485,0.8652628115489018,0.8650871997367555,0.8647803915117618,0.05318626794737188,0.0002754246126143016,0.0004601432988249465,0.00040301013122688784
95,1.1390070120493572,0.007175604502360026,0.8640601008993201,0.8638407242770351,0.0001,"(100,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 25}",83,0.8646158907715085,0.8646047544624497,0.8626418818884685,0.8619725261166407,0.8649226719315565,0.8649448922520151,0.1297728517477848,0.00015374385711679046,0.0010106634726553532,0.0013282938188640364
96,1.2732350031534831,0.007304986317952474,0.8632923886817284,0.8648278053962603,0.0001,"(100,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 30}",113,0.8646158907715085,0.8646047544624497,0.8644513900312552,0.8647692687340627,0.8608094768015795,0.8651093929922684,0.06056492183211757,0.00024416641609901227,0.0017568235456520607,0.00021013474575508437
97,1.553420623143514,0.00814358393351237,0.8633472252686992,0.8639229994546547,0.0001,"(100,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 35}",109,0.8664253989142952,0.8653450686847084,0.8595163678236553,0.8621370403882537,0.864100032905561,0.8642868892910018,0.235863532626625,0.00043611706242720487,0.0028704589225748895,0.0013347092685827738
98,2.2145060698191323,0.008765300114949545,0.8649374862908532,0.8648552334624355,0.0001,"(100,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 40}",12,0.8651093929922684,0.8647692687340627,0.8646158907715085,0.8650160401414823,0.8650871997367555,0.8647803915117618,0.537127838983189,0.0013342170439613495,0.00022759213638905506,0.0001137981255424223
99,3.1026062965393066,0.009865601857503256,0.8638407545514367,0.864992333199233,0.0001,"(100,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 50}",95,0.8647803915117618,0.8647692687340627,0.8642868892910018,0.865591840092128,0.8624547548535703,0.8646158907715085,0.5321768702283327,0.0003503772990685819,0.0010004661637723342,0.0004285149439795719
100,0.1501005490620931,0.0030357042948404946,0.8646084667690282,0.8646084665654693,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.006323543944675612,3.940587840282002e-05,1.049998865802711e-05,5.249706435245029e-06
101,0.2489933967590332,0.003359715143839518,0.8646084667690282,0.8645536329853849,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8644513900312552,0.02067179002899565,0.00015011970923150416,1.049998865802711e-05,7.229668619363888e-05
102,0.4107856750488281,0.0032896200815836587,0.8647729765299408,0.864855231207209,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",27,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650982972772888,0.8650871997367555,0.8648626418818884,0.025500791365459352,0.00045544640203102206,0.0002221710844361306,0.00020155613956454336
103,0.6374250253041586,0.004529794057210286,0.8644987935950866,0.8647729808370824,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",73,0.8647803915117618,0.8647692687340627,0.8641223885507485,0.8649337830056757,0.8645936163211583,0.8646158907715085,0.05031917909008898,0.00017873299497593868,0.0002768757994938099,0.00012980550301015475
104,0.8140031496683756,0.004619121551513672,0.8647729765299408,0.864718140491318,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",27,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8648515258698692,0.8650871997367555,0.8646981411416351,0.053141542065045934,0.00019738706657526373,0.0002221710844361306,0.00010173171374015578
105,1.1087874571482341,0.004789670308430989,0.8651568326387366,0.8651019778071357,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",3,0.8651093929922684,0.8648515258698692,0.8646158907715085,0.8646870115982561,0.8657453109575518,0.8657673959532818,0.08563835906496534,9.137464405729106e-05,0.0004622962774828013,0.00047529094128856284
106,1.2442776362101238,0.004933993021647136,0.8648278131169116,0.8648552334624355,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",21,0.8647803915117618,0.8646870115982561,0.8646158907715085,0.8650982972772888,0.8650871997367555,0.8647803915117618,0.06593329155388578,0.00036746093289054206,0.0001953087425853786,0.000176049170460682
107,1.623459259668986,0.006483395894368489,0.8635665716165826,0.8644988084262067,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",102,0.8646158907715085,0.8646870115982561,0.8646158907715085,0.8648515258698692,0.8614675880223758,0.8639578878104951,0.27250696791357604,0.000434417857366529,0.0014840834515876752,0.0003883405470868416
108,2.0559093952178955,0.006487369537353516,0.8646084667690282,0.8646084665654693,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.5620799244278707,0.0008079204194089063,1.049998865802711e-05,5.249706435245029e-06
109,2.9178568522135415,0.006525754928588867,0.8636762447905242,0.8638133165078994,0.0001,"(50,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 50}",101,0.8631353841092285,0.8618080118450275,0.8646158907715085,0.8650982972772888,0.8632773938795657,0.8645336404013818,0.4344385806864996,0.00016128248855244395,0.0006669817355747585,0.001436580300593268
110,0.21660168965657553,0.006128549575805664,0.8646084667690282,0.8646084665654693,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8646047544624497,0.8645936163211583,0.8646158907715085,0.004601317924754308,0.00018450774158283874,1.049998865802711e-05,5.249706435245029e-06
111,0.32727734247843426,0.0063970088958740234,0.8646084667690282,0.8647729808370824,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",49,0.8646158907715085,0.8646047544624497,0.8646158907715085,0.8650982972772888,0.8645936163211583,0.8646158907715085,0.03725601452069655,0.00016174833721309178,1.049998865802711e-05,0.0002300783838120339
112,0.5045781135559082,0.007032553354899089,0.8648278131169116,0.8650745903350395,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",21,0.8647803915117618,0.8647692687340627,0.8646158907715085,0.8658386114995476,0.8650871997367555,0.8646158907715085,0.06722915791766897,0.0003714203528234423,0.0001953087425853786,0.0005438611677695104
113,0.7795326709747314,0.0071099599202473955,0.8651019960517657,0.8652665191414682,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",5,0.8651093929922684,0.8646870115982561,0.8651093929922684,0.8663321543143868,0.8650871997367555,0.8647803915117618,0.039431494972302604,9.275541623729981e-05,1.0461714094241394e-05,0.0007544815850999883
114,0.9083986282348633,0.0074596405029296875,0.8649923228778241,0.8650745700380001,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",10,0.8649448922520151,0.8648515258698692,0.8646158907715085,0.8650160401414823,0.8654162553471537,0.8653561441026485,0.06352142574511169,0.00010570434087854878,0.0003284598995958652,0.0002101256795398048
115,1.1647299925486247,0.006521304448445638,0.8649374862908532,0.8649100692977467,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",12,0.8651093929922684,0.8648515258698692,0.8646158907715085,0.8650160401414823,0.8650871997367555,0.8648626418818884,0.13496996074658887,9.943595170244061e-05,0.00022759213638905506,7.50699949928094e-05
116,1.6459066073099773,0.008548259735107422,0.8632375520947576,0.8642520460396937,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",114,0.8639578878104951,0.8648515258698692,0.8641223885507485,0.8642757259192235,0.8616321158275748,0.8636288863299885,0.1105949125924673,0.00015183364201915817,0.001137106476701944,0.0004994212741703327
117,1.826462745666504,0.008133967717488607,0.86471813994297,0.864690728211729,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",39,0.8646158907715085,0.8645224973266431,0.8646158907715085,0.8650982972772888,0.8649226719315565,0.8644513900312552,0.39920698575902336,0.0005349810220183497,0.00014461406007142878,0.00028965320559283834
118,2.459522008895874,0.008816798528035482,0.8639504277253783,0.8647455663022666,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",91,0.8647803915117618,0.8646870115982561,0.8647803915117618,0.8650982972772888,0.8622902270483712,0.8644513900312552,0.4156668305594206,0.00012466599246874406,0.0011738425959408522,0.000267324691793882
119,2.967196544011434,0.00897979736328125,0.8641697740732617,0.8648552379728889,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 50}",80,0.8651093929922684,0.8646870115982561,0.8636288863299885,0.8652628115489018,0.8637709772951628,0.8646158907715085,0.4254221715055287,0.00041136116407630897,0.0006669655535832105,0.00028965693259135934
